,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
116370,2.0,4.0,4.0,4.0,1400.0,4.0,1.0,2.0,1.0
116371,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,1.0
116372,2.0,4.0,4.0,4.0,950.0,4.0,1.0,2.0,3.0
116373,2.0,4.0,4.0,4.0,1250.0,4.0,1.0,2.0,1.0
116374,2.0,4.0,4.0,4.0,2666.0,4.0,1.0,2.0,3.0
116375,2.0,4.0,4.0,4.0,559.0,4.0,1.0,2.0,1.0
116376,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,1.0
116378,2.0,2.0,2.0,2.0,999999999999.0,2.0,1.0,2.0,1.0
116379,2.0,4.0,4.0,4.0,1920.0,4.0,1.0,2.0,3.0
116381,2.0,4.0,4.0,4.0,1650.0,4.0,1.0,2.0,3.0
116382,2.0,4.0,2.0,4.0,1750.0,4.0,1.0,2.0,1.0
116383,2.0,4.0,2.0,4.0,983.0,4.0,1.0,2.0,1.0
116385,2.0,4.0,4.0,4.0,2250.0,4.0,1.0,2.0,1.0
116386,2.0,4.0,2.0,4.0,10400.0,4.0,1.0,2.0,1.0
116388,2.0,4.0,2.0,4.0,2833.0,2.0,1.0,2.0,1.0
116390,2.0,4.0,2.0,4.0,813.0,4.0,1.0,2.0,1.0
116392,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
116393,2.0,4.0,2.0,4.0,939.0,4.0,1.0,2.0,1.0
116394,2.0,2.0,2.0,2.0,2466.0,2.0,1.0,2.0,1.0
116395,2.0,4.0,2.0,2.0,2000.0,4.0,1.0,2.0,1.0
116396,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
116397,2.0,4.0,2.0,4.0,1643.0,4.0,1.0,2.0,3.0
116398,2.0,4.0,2.0,4.0,2066.0,4.0,1.0,2.0,1.0
116401,2.0,4.0,4.0,4.0,4255.0,4.0,1.0,2.0,1.0
116402,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116404,2.0,4.0,2.0,2.0,2316.0,4.0,1.0,2.0,1.0
116405,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,1.0
116407,2.0,4.0,2.0,4.0,2678.0,4.0,1.0,2.0,1.0
116408,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,3.0
116409,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,3.0
116415,2.0,4.0,4.0,4.0,3500.0,4.0,1.0,2.0,1.0
116416,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116417,2.0,2.0,2.0,4.0,1340.0,2.0,1.0,2.0,1.0
116419,2.0,4.0,2.0,4.0,2406.0,4.0,1.0,2.0,1.0
116421,2.0,4.0,2.0,4.0,2300.0,4.0,1.0,2.0,1.0
116423,2.0,2.0,2.0,4.0,837.0,2.0,1.0,2.0,3.0
116424,2.0,4.0,2.0,4.0,1450.0,2.0,1.0,2.0,1.0
116425,2.0,4.0,2.0,4.0,1926.0,4.0,1.0,2.0,3.0
116426,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
116428,2.0,4.0,4.0,4.0,1150.0,4.0,1.0,2.0,1.0
116429,2.0,4.0,2.0,4.0,933.0,4.0,1.0,2.0,3.0
116431,4.0,4.0,2.0,4.0,324.0,4.0,1.0,2.0,3.0
116432,2.0,4.0,2.0,4.0,4600.0,4.0,1.0,2.0,1.0
116435,2.0,4.0,2.0,4.0,465.0,4.0,1.0,2.0,1.0
116436,2.0,4.0,2.0,4.0,866.0,4.0,1.0,2.0,1.0
116438,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,2.0,3.0
116439,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
116440,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116441,2.0,4.0,2.0,4.0,725.0,4.0,1.0,2.0,1.0
116443,2.0,4.0,2.0,4.0,1475.0,4.0,1.0,2.0,3.0
116444,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116445,2.0,4.0,2.0,4.0,3887.0,2.0,1.0,2.0,1.0
116446,2.0,4.0,2.0,4.0,1100.0,4.0,1.0,2.0,1.0
116447,2.0,4.0,2.0,4.0,3400.0,4.0,1.0,2.0,1.0
116450,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116451,2.0,4.0,4.0,4.0,575.0,4.0,1.0,2.0,3.0
116452,2.0,2.0,2.0,4.0,1500.0,2.0,1.0,2.0,3.0
116453,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
116454,2.0,4.0,4.0,4.0,575.0,4.0,1.0,2.0,3.0
116455,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,1.0
116456,4.0,4.0,2.0,4.0,575.0,4.0,3.0,2.0,3.0
116457,2.0,4.0,4.0,4.0,1050.0,4.0,1.0,2.0,3.0
116460,2.0,4.0,2.0,4.0,375.0,4.0,1.0,2.0,3.0
116464,2.0,2.0,2.0,4.0,666.0,2.0,1.0,2.0,1.0
116465,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
116466,2.0,4.0,4.0,4.0,1250.0,4.0,1.0,2.0,1.0
116470,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
116471,2.0,4.0,4.0,4.0,350.0,4.0,1.0,2.0,3.0
116473,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116474,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,3.0
116477,2.0,4.0,4.0,4.0,616.0,4.0,1.0,2.0,3.0
116478,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116480,2.0,4.0,4.0,4.0,850.0,4.0,1.0,2.0,3.0
116481,2.0,2.0,2.0,4.0,650.0,2.0,1.0,2.0,1.0
116482,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116484,2.0,4.0,2.0,4.0,5800.0,4.0,1.0,2.0,3.0
116485,2.0,4.0,4.0,4.0,2000.0,2.0,1.0,2.0,1.0
116486,2.0,4.0,4.0,4.0,726.0,4.0,1.0,2.0,3.0
116490,2.0,4.0,4.0,4.0,386.0,4.0,1.0,2.0,1.0
116491,2.0,4.0,4.0,4.0,590.0,4.0,1.0,2.0,1.0
116495,2.0,2.0,2.0,4.0,5500.0,2.0,1.0,2.0,1.0
116496,2.0,4.0,2.0,4.0,3166.0,4.0,1.0,2.0,1.0
116497,2.0,4.0,4.0,4.0,4000.0,4.0,1.0,2.0,3.0
116499,2.0,2.0,2.0,4.0,7000.0,2.0,1.0,2.0,1.0
116503,2.0,4.0,2.0,4.0,1250.0,4.0,1.0,2.0,1.0
116505,2.0,4.0,2.0,4.0,1419.0,4.0,1.0,2.0,1.0
116506,2.0,2.0,4.0,4.0,2475.0,2.0,1.0,2.0,1.0
116507,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116508,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116509,2.0,4.0,4.0,4.0,1505.0,4.0,1.0,4.0,3.0
116513,2.0,4.0,2.0,4.0,2666.0,4.0,1.0,2.0,1.0
116514,2.0,4.0,4.0,4.0,1029.0,2.0,1.0,2.0,1.0
116516,2.0,4.0,2.0,4.0,1900.0,4.0,1.0,2.0,3.0
116517,2.0,4.0,2.0,4.0,1900.0,4.0,1.0,2.0,3.0
116518,2.0,4.0,2.0,4.0,2026.0,4.0,1.0,2.0,1.0
116523,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
116524,2.0,4.0,4.0,4.0,933.0,4.0,1.0,2.0,3.0
116526,2.0,4.0,4.0,4.0,5100.0,4.0,1.0,2.0,1.0
116528,2.0,4.0,4.0,4.0,492.0,4.0,1.0,2.0,3.0
116529,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116531,2.0,4.0,2.0,4.0,2200.0,4.0,1.0,2.0,1.0
116533,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,2.0,3.0
116534,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
116535,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,1.0
116536,2.0,4.0,4.0,4.0,5000.0,4.0,1.0,2.0,1.0
116540,2.0,4.0,4.0,4.0,566.0,4.0,1.0,2.0,3.0
116541,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,3.0
116542,2.0,4.0,2.0,4.0,452.0,4.0,1.0,2.0,3.0
116544,2.0,4.0,4.0,4.0,1456.0,4.0,1.0,2.0,3.0
116548,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
116549,2.0,4.0,2.0,2.0,11250.0,4.0,1.0,2.0,1.0
116550,2.0,4.0,4.0,4.0,1750.0,4.0,1.0,2.0,3.0
116551,2.0,2.0,2.0,4.0,2666.0,2.0,1.0,2.0,3.0
116552,2.0,4.0,4.0,4.0,2089.0,4.0,1.0,2.0,1.0
116553,2.0,4.0,2.0,4.0,1366.0,4.0,1.0,2.0,3.0
116555,2.0,4.0,4.0,4.0,1366.0,4.0,1.0,2.0,3.0
116557,2.0,4.0,2.0,4.0,1700.0,4.0,1.0,2.0,3.0
116558,2.0,2.0,2.0,2.0,1500.0,2.0,1.0,2.0,1.0
116559,2.0,4.0,2.0,4.0,1287.0,4.0,1.0,2.0,3.0
116560,2.0,4.0,2.0,4.0,439.0,4.0,1.0,2.0,3.0
116564,2.0,4.0,4.0,4.0,814.0,4.0,1.0,2.0,1.0
116565,2.0,4.0,4.0,4.0,959.0,4.0,1.0,2.0,3.0
116567,2.0,4.0,4.0,4.0,607.0,4.0,1.0,2.0,3.0
116568,2.0,4.0,4.0,4.0,966.0,4.0,1.0,2.0,3.0
116569,2.0,4.0,2.0,4.0,514.0,4.0,1.0,2.0,3.0
116571,2.0,4.0,4.0,4.0,1061.0,4.0,1.0,2.0,3.0
116572,2.0,4.0,4.0,4.0,533.0,4.0,1.0,2.0,3.0
116575,2.0,4.0,4.0,4.0,590.0,4.0,1.0,2.0,3.0
116576,2.0,4.0,4.0,4.0,450.0,4.0,1.0,2.0,3.0
116577,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
116580,2.0,4.0,4.0,4.0,659.0,4.0,1.0,2.0,3.0
116584,2.0,2.0,2.0,4.0,2328.0,2.0,1.0,2.0,3.0
116586,2.0,4.0,4.0,4.0,695.0,4.0,1.0,2.0,3.0
116587,2.0,4.0,4.0,4.0,850.0,4.0,1.0,2.0,3.0
116588,2.0,4.0,4.0,4.0,1519.0,4.0,1.0,2.0,3.0
116589,2.0,4.0,4.0,4.0,2025.0,4.0,1.0,2.0,3.0
116590,2.0,4.0,4.0,4.0,492.0,4.0,1.0,2.0,3.0
116591,2.0,4.0,4.0,4.0,1459.0,4.0,1.0,2.0,1.0
116594,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,1.0
116600,2.0,4.0,4.0,4.0,1133.0,4.0,1.0,2.0,1.0
116601,2.0,4.0,4.0,4.0,776.0,4.0,1.0,2.0,1.0
116609,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116613,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
116616,2.0,4.0,4.0,4.0,1025.0,4.0,1.0,2.0,1.0
116618,2.0,4.0,4.0,4.0,925.0,4.0,1.0,2.0,1.0
116622,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
116623,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,3.0
116630,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,1.0
116631,2.0,4.0,4.0,4.0,1066.0,4.0,1.0,4.0,3.0
116638,2.0,4.0,4.0,4.0,333.0,4.0,1.0,2.0,3.0
116642,2.0,4.0,4.0,4.0,850.0,4.0,1.0,2.0,3.0
116647,2.0,4.0,4.0,4.0,1702.0,4.0,1.0,2.0,1.0
116648,2.0,4.0,4.0,4.0,906.0,4.0,1.0,2.0,1.0
116649,2.0,4.0,4.0,4.0,1980.0,4.0,1.0,2.0,1.0
116658,2.0,4.0,4.0,4.0,285.0,4.0,1.0,2.0,3.0
116659,2.0,4.0,2.0,4.0,185.0,2.0,1.0,2.0,3.0
116664,2.0,4.0,2.0,4.0,2700.0,4.0,1.0,2.0,1.0
116665,2.0,4.0,2.0,4.0,5418.0,2.0,1.0,2.0,1.0
116669,2.0,4.0,4.0,4.0,1650.0,4.0,1.0,2.0,1.0
116670,2.0,4.0,4.0,4.0,1019.0,4.0,1.0,2.0,3.0
116671,4.0,4.0,2.0,4.0,750.0,4.0,3.0,2.0,3.0
116672,4.0,4.0,2.0,4.0,5000.0,4.0,3.0,2.0,3.0
116677,2.0,4.0,4.0,4.0,739.0,4.0,1.0,2.0,3.0
116679,2.0,4.0,4.0,4.0,920.0,4.0,1.0,2.0,3.0
116683,2.0,4.0,4.0,4.0,1040.0,4.0,1.0,2.0,3.0
116684,2.0,4.0,2.0,4.0,589.0,4.0,1.0,2.0,3.0
116687,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
116696,2.0,4.0,4.0,4.0,1418.0,4.0,1.0,2.0,3.0
116697,2.0,4.0,2.0,4.0,2900.0,4.0,1.0,2.0,1.0
116698,2.0,4.0,4.0,4.0,1666.0,4.0,1.0,4.0,3.0
116700,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,1.0
116705,2.0,4.0,2.0,4.0,805.0,4.0,1.0,2.0,1.0
116706,2.0,4.0,2.0,4.0,1533.0,2.0,1.0,2.0,1.0
116707,4.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,1.0
116711,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,1.0
116712,2.0,4.0,2.0,4.0,1000.0,2.0,1.0,2.0,3.0
116713,2.0,2.0,2.0,4.0,650.0,2.0,1.0,2.0,3.0
116720,2.0,4.0,4.0,4.0,845.0,4.0,1.0,2.0,1.0
116721,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
116724,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
116726,4.0,4.0,2.0,4.0,883.0,4.0,3.0,2.0,3.0
116728,2.0,4.0,4.0,4.0,1360.0,4.0,1.0,2.0,3.0
116730,2.0,4.0,4.0,4.0,725.0,4.0,1.0,2.0,1.0
116731,2.0,2.0,2.0,4.0,475.0,2.0,1.0,2.0,1.0
116732,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
116733,4.0,4.0,2.0,4.0,1580.0,4.0,3.0,2.0,1.0
116734,2.0,4.0,4.0,4.0,837.0,4.0,1.0,2.0,1.0
116738,2.0,4.0,2.0,2.0,5000.0,2.0,1.0,2.0,1.0
116739,2.0,4.0,4.0,4.0,5700.0,4.0,1.0,2.0,3.0
116744,2.0,4.0,4.0,4.0,1700.0,4.0,1.0,2.0,3.0
116745,2.0,2.0,2.0,4.0,14150.0,2.0,1.0,2.0,1.0
116747,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
116748,2.0,4.0,4.0,4.0,1059.0,4.0,1.0,2.0,1.0
116751,2.0,4.0,4.0,4.0,916.0,4.0,1.0,2.0,3.0
116752,2.0,4.0,2.0,4.0,375.0,4.0,1.0,2.0,3.0
116753,2.0,4.0,4.0,4.0,135.0,4.0,1.0,2.0,3.0
116755,2.0,4.0,4.0,4.0,885.0,4.0,1.0,2.0,3.0
116758,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
116762,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116763,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
116767,2.0,4.0,2.0,4.0,859.0,4.0,1.0,2.0,3.0
116771,2.0,4.0,4.0,4.0,555.0,4.0,1.0,2.0,3.0
116772,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
116775,2.0,4.0,4.0,4.0,885.0,4.0,1.0,2.0,3.0
116776,4.0,2.0,4.0,4.0,650.0,2.0,3.0,4.0,1.0
116780,2.0,2.0,4.0,4.0,893.0,2.0,1.0,2.0,3.0
116781,2.0,4.0,4.0,4.0,939.0,4.0,1.0,2.0,1.0
116782,2.0,4.0,4.0,4.0,695.0,4.0,1.0,2.0,3.0
116783,2.0,4.0,2.0,4.0,433.0,4.0,1.0,2.0,3.0
116786,2.0,4.0,4.0,4.0,1760.0,4.0,1.0,2.0,3.0
116787,2.0,4.0,2.0,4.0,966.0,4.0,1.0,2.0,3.0
116790,2.0,4.0,4.0,4.0,1626.0,4.0,1.0,2.0,1.0
116791,2.0,4.0,4.0,4.0,8200.0,2.0,1.0,2.0,3.0
116800,2.0,4.0,2.0,4.0,1169.0,4.0,1.0,2.0,3.0
116803,2.0,2.0,2.0,4.0,659.0,2.0,1.0,2.0,3.0
116806,2.0,4.0,4.0,4.0,844.0,4.0,1.0,2.0,3.0
116808,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
116809,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
116813,2.0,4.0,4.0,4.0,1419.0,4.0,1.0,2.0,3.0
116814,2.0,4.0,4.0,4.0,375.0,4.0,1.0,2.0,3.0
116815,2.0,4.0,2.0,4.0,564.0,4.0,1.0,2.0,3.0
116818,2.0,4.0,2.0,4.0,10000.0,4.0,1.0,2.0,1.0
116820,2.0,2.0,2.0,4.0,1212.0,2.0,1.0,2.0,3.0
116827,2.0,4.0,4.0,4.0,266.0,4.0,1.0,2.0,3.0
116828,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
116831,2.0,2.0,4.0,4.0,1846.0,2.0,1.0,2.0,1.0
116832,2.0,4.0,4.0,4.0,2033.0,4.0,1.0,2.0,3.0
116836,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
116837,2.0,4.0,2.0,4.0,4400.0,4.0,1.0,2.0,1.0
116838,2.0,2.0,2.0,4.0,2000.0,2.0,1.0,2.0,3.0
116839,2.0,4.0,4.0,4.0,616.0,4.0,1.0,2.0,3.0
116840,2.0,2.0,2.0,4.0,466.0,2.0,1.0,2.0,1.0
116843,2.0,4.0,4.0,4.0,3787.0,4.0,1.0,2.0,3.0
116845,2.0,4.0,4.0,4.0,1033.0,4.0,1.0,2.0,3.0
116846,2.0,4.0,4.0,4.0,1800.0,4.0,1.0,2.0,3.0
116849,2.0,4.0,2.0,4.0,566.0,4.0,1.0,2.0,3.0
116854,2.0,4.0,4.0,4.0,1250.0,4.0,1.0,2.0,1.0
116856,2.0,4.0,4.0,4.0,1433.0,4.0,1.0,2.0,1.0
116857,2.0,4.0,4.0,4.0,2875.0,4.0,1.0,2.0,1.0
116860,2.0,4.0,4.0,4.0,992.0,4.0,1.0,2.0,3.0
116861,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,3.0
116862,2.0,4.0,4.0,4.0,765.0,4.0,1.0,2.0,1.0
116864,2.0,4.0,2.0,4.0,1165.0,4.0,1.0,2.0,1.0
116865,2.0,4.0,4.0,4.0,1551.0,4.0,1.0,2.0,1.0
116866,2.0,4.0,4.0,4.0,625.0,4.0,1.0,2.0,3.0
116873,2.0,4.0,4.0,4.0,714.0,4.0,1.0,2.0,3.0
116874,2.0,4.0,4.0,4.0,6129.0,4.0,1.0,2.0,1.0
116876,2.0,4.0,2.0,4.0,1190.0,4.0,1.0,2.0,1.0
116879,2.0,4.0,4.0,4.0,1517.0,4.0,1.0,2.0,1.0
116883,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,1.0
116884,4.0,2.0,2.0,4.0,1225.0,2.0,3.0,2.0,3.0
116887,2.0,4.0,2.0,4.0,1133.0,4.0,1.0,2.0,1.0
116890,2.0,4.0,2.0,4.0,2300.0,4.0,1.0,2.0,3.0
116891,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
116895,2.0,4.0,4.0,4.0,4919.0,4.0,1.0,2.0,3.0
116896,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,3.0
116899,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
116906,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
116909,2.0,4.0,2.0,4.0,575.0,4.0,1.0,2.0,1.0
116911,2.0,4.0,4.0,4.0,1875.0,4.0,1.0,2.0,3.0
116912,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,1.0
116914,2.0,4.0,2.0,4.0,906.0,4.0,1.0,2.0,3.0
116916,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,3.0
116917,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,3.0
116918,2.0,2.0,2.0,4.0,950.0,2.0,1.0,2.0,3.0
116919,2.0,4.0,4.0,4.0,1644.0,4.0,1.0,2.0,3.0
116922,2.0,4.0,4.0,4.0,1115.0,4.0,1.0,2.0,3.0
116925,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
116927,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,3.0
116930,2.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,3.0
116931,2.0,2.0,2.0,4.0,2700.0,2.0,1.0,2.0,3.0
116932,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,1.0
116933,2.0,2.0,2.0,4.0,866.0,2.0,1.0,2.0,1.0
116936,2.0,4.0,2.0,4.0,533.0,4.0,1.0,2.0,3.0
116938,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
116940,2.0,2.0,2.0,4.0,526.0,2.0,1.0,2.0,1.0
116942,2.0,4.0,4.0,4.0,3500.0,2.0,1.0,2.0,1.0
116948,2.0,2.0,2.0,4.0,649.0,2.0,1.0,2.0,1.0
116949,2.0,4.0,2.0,4.0,1450.0,2.0,1.0,2.0,3.0
116951,2.0,4.0,4.0,4.0,3669.0,4.0,1.0,2.0,3.0
116952,2.0,4.0,4.0,4.0,4500.0,4.0,1.0,2.0,1.0
116955,2.0,4.0,4.0,4.0,1859.0,4.0,1.0,2.0,3.0
116957,2.0,4.0,2.0,4.0,460.0,4.0,1.0,2.0,3.0
116958,2.0,4.0,2.0,4.0,1194.0,4.0,1.0,2.0,3.0
116959,2.0,4.0,4.0,4.0,1164.0,2.0,1.0,4.0,1.0
116962,2.0,4.0,4.0,4.0,2943.0,4.0,1.0,2.0,3.0
116963,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
116965,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
116966,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,1.0
116967,2.0,4.0,4.0,4.0,937.0,4.0,1.0,2.0,3.0
116969,2.0,4.0,4.0,4.0,625.0,4.0,1.0,2.0,3.0
116974,2.0,4.0,2.0,2.0,741.0,4.0,1.0,2.0,3.0
116977,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,1.0
116979,2.0,4.0,2.0,2.0,1068.0,4.0,1.0,2.0,1.0
116981,2.0,4.0,2.0,4.0,899.0,4.0,1.0,2.0,3.0
116983,2.0,2.0,2.0,2.0,560.0,2.0,1.0,2.0,1.0
116996,2.0,4.0,2.0,4.0,325.0,4.0,1.0,2.0,3.0
117000,2.0,4.0,4.0,4.0,4033.0,4.0,1.0,2.0,1.0
117001,2.0,2.0,4.0,4.0,1634.0,2.0,1.0,2.0,1.0
117006,2.0,4.0,4.0,4.0,3833.0,4.0,1.0,2.0,1.0
117008,4.0,2.0,4.0,4.0,1639.0,2.0,3.0,2.0,1.0
117009,2.0,2.0,2.0,4.0,4500.0,2.0,1.0,2.0,1.0
117010,2.0,2.0,2.0,4.0,17666.0,2.0,1.0,2.0,1.0
117011,2.0,2.0,2.0,2.0,2533.0,2.0,1.0,2.0,1.0
117012,2.0,2.0,2.0,4.0,5226.0,2.0,1.0,2.0,1.0
117013,2.0,4.0,2.0,4.0,11000.0,4.0,1.0,2.0,1.0
117014,2.0,4.0,2.0,4.0,11500.0,4.0,1.0,2.0,3.0
117015,2.0,2.0,2.0,4.0,1625.0,2.0,1.0,2.0,1.0
117016,2.0,4.0,4.0,4.0,2325.0,4.0,1.0,2.0,1.0
117017,2.0,4.0,4.0,4.0,6500.0,4.0,1.0,2.0,1.0
117018,2.0,4.0,4.0,4.0,1475.0,4.0,1.0,2.0,1.0
117019,2.0,2.0,2.0,4.0,2559.0,2.0,1.0,2.0,1.0
117022,2.0,4.0,4.0,4.0,2166.0,4.0,1.0,2.0,1.0
117023,2.0,4.0,2.0,2.0,1600.0,4.0,1.0,2.0,1.0
117024,2.0,4.0,4.0,4.0,1309.0,4.0,1.0,2.0,1.0
117025,2.0,4.0,2.0,4.0,1959.0,4.0,1.0,2.0,1.0
117027,2.0,2.0,2.0,4.0,1525.0,2.0,1.0,2.0,1.0
117029,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,3.0
117033,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
117035,2.0,2.0,2.0,4.0,3250.0,2.0,1.0,2.0,1.0
117041,2.0,4.0,4.0,4.0,816.0,4.0,1.0,2.0,1.0
117042,4.0,4.0,2.0,4.0,240.0,4.0,3.0,2.0,3.0
117043,2.0,2.0,2.0,4.0,1600.0,2.0,1.0,2.0,1.0
117045,2.0,2.0,2.0,4.0,900.0,2.0,1.0,2.0,3.0
117052,2.0,4.0,4.0,4.0,260.0,4.0,1.0,2.0,3.0
117055,2.0,2.0,2.0,4.0,900.0,2.0,1.0,2.0,1.0
117060,2.0,4.0,2.0,4.0,1393.0,4.0,1.0,2.0,3.0
117063,4.0,4.0,2.0,4.0,370.0,4.0,3.0,2.0,3.0
117064,2.0,4.0,4.0,4.0,1342.0,4.0,1.0,2.0,1.0
117065,2.0,4.0,2.0,4.0,925.0,4.0,1.0,2.0,3.0
117066,2.0,4.0,2.0,4.0,843.0,4.0,1.0,2.0,3.0
117071,2.0,4.0,2.0,4.0,975.0,4.0,1.0,2.0,1.0
117072,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,1.0
117073,2.0,4.0,4.0,4.0,2766.0,4.0,1.0,2.0,3.0
117075,2.0,2.0,4.0,4.0,2550.0,2.0,1.0,2.0,3.0
117077,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
117078,2.0,2.0,2.0,4.0,1550.0,2.0,1.0,2.0,1.0
117081,2.0,4.0,4.0,4.0,3200.0,4.0,1.0,2.0,1.0
117082,2.0,4.0,2.0,4.0,3166.0,2.0,1.0,2.0,1.0
117083,2.0,4.0,4.0,4.0,1125.0,4.0,1.0,2.0,1.0
117084,2.0,4.0,2.0,4.0,1166.0,2.0,1.0,2.0,1.0
117085,2.0,4.0,2.0,4.0,2533.0,4.0,1.0,2.0,1.0
117086,2.0,2.0,4.0,4.0,2766.0,2.0,1.0,2.0,1.0
117087,2.0,4.0,4.0,4.0,4150.0,4.0,1.0,2.0,1.0
117088,2.0,4.0,4.0,4.0,1125.0,4.0,1.0,2.0,3.0
117089,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
117091,2.0,4.0,2.0,4.0,1050.0,4.0,1.0,2.0,1.0
117092,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
117093,2.0,4.0,4.0,4.0,1666.0,2.0,1.0,2.0,1.0
